bird_id,X,Y
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
1341_S13,-120.68839,33.15497
